mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.27927346229553224,0.027811024625481857,0.015831995010375976,0.004943812793388745,10,sqrt,2,10,45,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 45}",-11050.018042640437,-5109.821887172645,-6462.375044878905,-6859.573532303804,-12266.691858303988,-8349.696073059957,2789.760753587355,167
0.25041613578796384,0.010591006580168785,0.01461024284362793,0.0033646487225910677,10,sqrt,2,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-10794.15927112319,-5125.941251484474,-6587.4561332241965,-6805.192782085543,-11982.610295480348,-8259.07194667955,2646.3551380626577,161
0.7347335815429688,0.3438656374788993,0.03016009330749512,0.008727970140297208,10,sqrt,2,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-11485.606127682771,-5185.024539091358,-6505.385723966875,-6912.643809792799,-12378.907959826909,-8493.513632072143,2879.125167018333,170
0.7207403659820557,0.20128350999673442,0.06246767044067383,0.056607353144249944,10,sqrt,4,2,45,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45}",-11982.402982402546,-5515.8761872456225,-6516.502023462217,-7603.949883672654,-12410.78746948012,-8805.903709252632,2849.409367934475,213
0.3991260051727295,0.240028282137115,0.07115159034729004,0.09533964356862293,10,sqrt,4,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-12105.631092520087,-5374.639111386359,-6655.819557931185,-7218.926946723267,-12231.63904034768,-8717.331149781716,2880.957192125009,201
1.6168450832366943,0.6634153704899506,0.04430928230285645,0.019256636591579047,10,sqrt,4,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-12421.44164176759,-5451.331096476157,-6573.337293010578,-7108.471099594831,-12557.930158775125,-8822.502257924856,3041.947637351187,215
0.190460729598999,0.009311547950708128,0.011620807647705077,0.0018531092022268036,10,sqrt,4,5,45,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 45}",-11982.402982402546,-5515.8761872456225,-6516.502023462217,-7603.949883672654,-12410.78746948012,-8805.903709252632,2849.409367934475,213
0.20428171157836914,0.006546454387459668,0.012669086456298828,0.002542366378145257,10,sqrt,4,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-12105.631092520087,-5374.639111386359,-6655.819557931185,-7218.926946723267,-12231.63904034768,-8717.331149781716,2880.957192125009,201
0.36362590789794924,0.03380527227675249,0.017388629913330077,0.0012744436406048993,10,sqrt,4,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-12421.44164176759,-5451.331096476157,-6573.337293010578,-7108.471099594831,-12557.930158775125,-8822.502257924856,3041.947637351187,215
0.13377318382263184,0.004734263139604192,0.008089160919189453,0.0006016059730084262,10,sqrt,4,10,45,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 45}",-11774.834863041713,-5311.39068711513,-6087.457206253737,-8214.752128063263,-12113.227200483445,-8700.332416991458,2815.963324560043,200
0.15524873733520508,0.005729541213886546,0.011328792572021485,0.0029112683866134607,10,sqrt,4,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-11750.214156207294,-5244.1048130392865,-6408.419611601904,-7991.610834117404,-12204.535013116323,-8719.776885616444,2802.8551108093693,203
0.309324312210083,0.011485757731505996,0.015993595123291016,0.0017619732354878302,10,sqrt,4,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-12067.49597265048,-5198.518833289995,-6247.482532342507,-7856.925036404925,-12435.762559609579,-8761.236986859498,2975.3382620814928,212
0.29972524642944337,0.060770389324376305,0.010385847091674805,0.0020589712075473727,10,0.7,1,2,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 45}",-7606.700879939828,-4438.735875617712,-4081.754309941517,-4833.5618051363845,-7836.101900672673,-5759.3709542616225,1621.1746651694405,43
0.2885765075683594,0.03671708286446473,0.011420774459838866,0.003110697468400968,10,0.7,1,2,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-7436.638685157795,-4290.7462481647035,-3991.486530951842,-4723.729365189397,-7820.933567945364,-5652.706879481821,1634.6992805746654,21
0.5484113216400146,0.03343666141683825,0.01874651908874512,0.004429938831548362,10,0.7,1,2,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-7610.837208882162,-4038.78667221424,-3906.251919999683,-5033.082977393366,-7464.713736567722,-5610.734503011435,1621.580215473577,15
0.2073986053466797,0.00279964805592844,0.00906996726989746,0.0014699176276459565,10,0.7,1,5,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 45}",-7360.201299616922,-4070.832150785026,-3768.8008769273724,-4897.438432440999,-7284.073557765204,-5476.269263507105,1551.9731430019885,2
0.22733016014099122,0.011032305657472251,0.009642648696899413,0.0013905704498574085,10,0.7,1,5,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-7406.710146100641,-4039.5108293487538,-3758.2707481254047,-4894.692030905992,-7330.586167015628,-5485.9539842992845,1582.3179190795188,3
0.4407970905303955,0.02758807881333166,0.016841745376586913,0.0028546281699257975,10,0.7,1,5,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-7504.450233521094,-4123.242016750765,-3807.6058443470292,-4969.005860187404,-7284.817655167355,-5537.82432199473,1564.4715851195385,5
0.2039179801940918,0.007749966001353146,0.009194660186767577,0.0013027924147715774,10,0.7,1,10,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 45}",-7847.366730518662,-4050.6925022776018,-4025.763817734288,-5182.216917596161,-8351.361856184494,-5891.480364862242,1857.3616370327138,69
0.23040771484375,0.009595249133272003,0.011940479278564453,0.006291064518112896,10,0.7,1,10,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-7866.844459423976,-3981.00463576251,-4031.541494749509,-5060.71551355613,-8415.64720613921,-5871.150661926267,1901.0983885522376,66
0.4001016616821289,0.006549182243048129,0.015457057952880859,0.0016608118059006757,10,0.7,1,10,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-7794.516762752121,-3972.7712226085982,-4077.1256220096175,-5099.038627864634,-7914.878890189133,-5771.666225084821,1746.1502681929194,47
0.1967630386352539,0.004959125615046203,0.00791788101196289,0.0004283867185753298,10,0.7,2,2,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 45}",-7164.95509837674,-3947.65308249642,-4084.0300785509166,-4945.656476291413,-8592.193970020073,-5746.897741147113,1830.354887333629,36
0.25397424697875975,0.010006541009270786,0.009694910049438477,0.00102282388056975,10,0.7,2,2,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-7303.213788442132,-3797.468156106907,-4065.7137054751624,-5027.709541974635,-8511.230989813443,-5741.067236362456,1855.1212957365956,35
0.43297805786132815,0.011874633494954013,0.016202878952026368,0.002355123465895231,10,0.7,2,2,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-7481.098598511589,-3863.999404673273,-3961.2994454203767,-4798.065508267123,-8165.283227806458,-5653.949236935764,1813.6589469325709,22
0.2084796905517578,0.014761996570482404,0.008796977996826171,0.0008753906810700224,10,0.7,2,5,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 45}",-7627.825568742284,-3995.1932936373187,-4124.8260937174955,-5116.107525309165,-8048.260082773219,-5782.442512835897,1727.7339009999287,48
0.2488114833831787,0.018006089320445902,0.01041102409362793,0.0028746757748002076,10,0.7,2,5,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-7627.9668905352655,-3851.5578448260335,-4099.581221613438,-5073.59928165806,-8148.94829700577,-5760.330707127714,1792.5770080234122,45
0.5012568950653076,0.014568487006617826,0.017373085021972656,0.001374503335696399,10,0.7,2,5,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-7434.9387886259055,-3747.0804064745216,-3952.1706568434115,-4924.397364379919,-7787.8447214502585,-5569.286387554804,1717.7915903118046,9
0.1954662799835205,0.009638192397812356,0.008116483688354492,0.0010255421466400423,10,0.7,2,10,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 45}",-7856.367574356806,-4380.052604078209,-4024.5932598540458,-4851.8247661799805,-8593.327338925072,-5941.233108678823,1897.3111100969868,83
0.29677629470825195,0.034348938362340264,0.015547800064086913,0.007760637877851242,10,0.7,2,10,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-7795.736309527724,-4204.328072480447,-3934.0284409823057,-4768.361644352101,-8526.04532950952,-5845.6999593704195,1923.3377540336749,57
0.5254710674285888,0.025979868882191462,0.023005056381225585,0.005252594772496879,10,0.7,2,10,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-7790.319563307268,-4041.274124072221,-3874.695171985511,-4725.421371209372,-7975.451631522073,-5681.432372419289,1820.8956571156114,25
0.19992141723632811,0.021736921568717798,0.008416461944580077,0.0014286152940448558,10,0.7,4,2,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45}",-7827.381085541445,-4309.839375313322,-3896.2210844269202,-4680.330386609442,-8846.36018873629,-5912.026424125484,2021.2099226411026,72
0.20010614395141602,0.004665603940567563,0.009734010696411133,0.00187751866940936,10,0.7,4,2,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-7906.303313747133,-4215.262365798964,-3915.1862962652585,-4827.378276080255,-8906.669261311368,-5954.159902640597,2048.3647260997377,84
0.4345285415649414,0.04006036848939446,0.015977096557617188,0.0015833447047942364,10,0.7,4,2,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-7869.715138830439,-4157.371345152364,-3940.6731505769326,-4945.405182810092,-8889.237746034387,-5960.480512680842,2028.9898060343187,98
0.24969220161437988,0.01984686450979933,0.010008621215820312,0.0029454139144565674,10,0.7,4,5,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 45}",-7827.381085541445,-4309.839375313322,-3896.2210844269202,-4680.330386609442,-8846.36018873629,-5912.026424125484,2021.2099226411026,72
0.3427381992340088,0.05163924228193256,0.01830129623413086,0.012151789699065918,10,0.7,4,5,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-7906.303313747133,-4215.262365798964,-3915.1862962652585,-4827.378276080255,-8906.669261311368,-5954.159902640597,2048.3647260997377,84
0.513522720336914,0.05947717668628703,0.015958070755004883,0.0024656360263833085,10,0.7,4,5,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-7869.715138830439,-4157.371345152364,-3940.6731505769326,-4945.405182810092,-8889.237746034387,-5960.480512680842,2028.9898060343187,98
0.22472028732299804,0.0479040530059036,0.011002016067504884,0.006449781801511609,10,0.7,4,10,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 45}",-7821.541726374057,-4138.8960931863385,-4045.651779588071,-4708.868165982386,-8608.77147541338,-5864.745848108847,1948.4578812605287,65
0.19814715385437012,0.011193853979694903,0.008484601974487305,0.0007030244886229327,10,0.7,4,10,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-7810.118873770802,-4095.211690013151,-3971.010480938811,-4696.7928058717525,-8573.94484184842,-5829.4157384885875,1959.5710448887903,55
0.49732985496521,0.0340512762401141,0.019597339630126952,0.0042906847494137345,10,0.7,4,10,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-7794.240253791387,-4102.480319880467,-3906.7703654464985,-4652.359398053865,-8384.75030628466,-5768.120128691376,1920.1988006186914,46
0.17677202224731445,0.01069122515222572,0.010192680358886718,0.002030594807092236,15,sqrt,1,2,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 45}",-9828.966047614414,-5088.749955010385,-5475.09729695565,-7187.610529155513,-9697.375312611772,-7455.559828269547,2012.6903084604182,109
0.2777426242828369,0.035308007424141155,0.011755800247192383,0.0023216183125550345,15,sqrt,1,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-9967.855639340403,-5054.5156311326655,-5632.021505642389,-6969.327310939851,-9888.909727118931,-7502.525962834848,2075.982668288817,110
0.5742825508117676,0.24511272304091244,0.03246631622314453,0.0162126834669321,15,sqrt,1,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-10373.380926400627,-4942.318670443947,-5893.597652425059,-6666.609447787189,-9854.358572151867,-7546.053053841737,2172.810158021111,111
0.38234972953796387,0.10460402540268646,0.014484119415283204,0.006659221846864733,15,sqrt,1,5,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 45}",-10475.282882780895,-4886.239613458823,-6725.837968058751,-7445.050887915672,-9948.684872830589,-7896.219245008947,2073.5239088706544,122
0.19723143577575683,0.01877194513308355,0.01470041275024414,0.0024024013897334133,15,sqrt,1,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-10603.595887576426,-4849.060401776484,-6679.40767105883,-7500.5423090398845,-9918.081424605802,-7910.137538811485,2113.7272304409985,123
0.5488869190216065,0.05327177520955747,0.02874765396118164,0.012482102982280033,15,sqrt,1,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-10777.506069506926,-4737.417092498369,-6339.623411195525,-6904.991149783607,-10448.664292389714,-7841.640403074828,2374.2556728501136,121
0.18172202110290528,0.02199172740776632,0.010316991806030273,0.0023936985383217835,15,sqrt,1,10,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 45}",-11211.503615934922,-5102.935322925319,-6750.520959059925,-6944.546848438194,-11622.499089953271,-8326.401167262326,2606.596612211733,165
0.24115900993347167,0.10746044278817814,0.014665699005126953,0.003604767830142167,15,sqrt,1,10,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-11408.162492688432,-5064.598133171056,-6832.355721820712,-6942.466008702838,-11236.731416121742,-8296.862754500957,2559.2858294659,162
0.6313511848449707,0.09284124385557357,0.027864551544189452,0.004713372468909236,15,sqrt,1,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-11212.13219836891,-5110.736293149029,-6507.205712779638,-6878.262675002117,-11453.33769537065,-8232.334914934068,2600.308101458611,158
0.2434237480163574,0.008369154742762466,0.013685035705566406,0.004897084991454133,15,sqrt,2,2,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 45}",-10670.313900080359,-5468.772685156726,-6001.395742312428,-7111.969255876951,-10901.655500595838,-8030.821416804461,2312.3823417071235,147
0.2691762924194336,0.04217399495396376,0.01698894500732422,0.0037970480283488887,15,sqrt,2,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-10850.759083024981,-5411.257477890066,-6029.431800512398,-6953.464912128293,-10902.42016624182,-8029.466687959512,2375.9836408156793,146
0.7667649269104004,0.049628966454988786,0.049645853042602536,0.0200199692265673,15,sqrt,2,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-10891.368737461697,-4968.0029825039255,-5891.706865677119,-6957.066142504183,-11180.552366934824,-7977.7394190163495,2576.7834892713086,135
0.3526022434234619,0.046849265158022554,0.0194366455078125,0.008838741746988593,15,sqrt,2,5,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 45}",-10719.876583826264,-4959.333403875889,-6258.158190457237,-6604.453891532263,-11594.482576083898,-8027.260929155111,2628.365766359043,144
0.24191675186157227,0.0068305876452567135,0.014103317260742187,0.0019548563854765977,15,sqrt,2,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-10892.922052492591,-4956.842188105166,-6388.695690995524,-6511.3109131185165,-11421.968770813484,-8034.347923105056,2613.2843554739893,148
0.5092976570129395,0.03667842866565552,0.03101978302001953,0.013317725446395347,15,sqrt,2,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-10811.325004537777,-4688.542293011912,-6153.103363398016,-6546.437012118347,-11674.243323268427,-7974.730199266896,2752.818343326652,133
0.17781457901000977,0.03981978205056262,0.010056161880493164,0.0009959486058588052,15,sqrt,2,10,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 45}",-12552.709769183703,-5499.350469739176,-6308.5646105885235,-7257.677883652497,-11838.648570665777,-8691.390260765937,2923.611824516075,199
0.14838576316833496,0.002109769393201712,0.008310794830322266,0.00020419890871296948,15,sqrt,2,10,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-12350.694766109467,-5398.238109169311,-6660.511078484151,-7209.81971973888,-11665.192005507137,-8656.89113580179,2806.864013320454,194
0.30364203453063965,0.02379023770506301,0.01941366195678711,0.005573592528061091,15,sqrt,2,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-12035.59177233999,-5332.606962394558,-6591.440371848414,-7167.561858930439,-11754.150696757411,-8576.270332454162,2775.290616437857,175
0.15639467239379884,0.01827960514706827,0.009138154983520507,0.0014225739034750768,15,sqrt,4,2,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45}",-11521.788245713456,-5514.730078524783,-6524.6578204439265,-7185.198597788953,-12460.324891088896,-8641.339926712004,2802.0709672722296,187
0.21503610610961915,0.015180728646800283,0.016686058044433592,0.005529806990273135,15,sqrt,4,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-11784.658217526478,-5373.669829719709,-6722.277031782596,-6950.910573441634,-12244.043608053255,-8615.111852104734,2831.0600766956945,176
0.4344127655029297,0.03224606288666305,0.029416608810424804,0.010571642095397953,15,sqrt,4,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-12315.861723959391,-5497.999275315882,-6422.547605450005,-6928.886715931631,-12556.415225589264,-8744.342109249235,3050.0165114638476,206
0.16961288452148438,0.033405056148375835,0.008521604537963866,0.0012165988847463059,15,sqrt,4,5,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 45}",-11521.788245713456,-5514.730078524783,-6524.6578204439265,-7185.198597788953,-12460.324891088896,-8641.339926712004,2802.0709672722296,187
0.2636732578277588,0.03785190862318367,0.012443780899047852,0.0023604807236076767,15,sqrt,4,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-11784.658217526478,-5373.669829719709,-6722.277031782596,-6950.910573441634,-12244.043608053255,-8615.111852104734,2831.0600766956945,176
0.3754717350006104,0.06298565511026512,0.021112489700317382,0.0035426323867846837,15,sqrt,4,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-12315.861723959391,-5497.999275315882,-6422.547605450005,-6928.886715931631,-12556.415225589264,-8744.342109249235,3050.0165114638476,206
