mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.17018423080444336,0.01340240465304531,0.009990072250366211,0.0019245169124931611,10,sqrt,4,10,45,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 45}",-11774.834863041713,-5311.39068711513,-6087.457206253737,-8214.752128063263,-12113.227200483445,-8700.332416991458,2815.963324560043,200
0.19674382209777833,0.040418384642904384,0.016352510452270506,0.010820278821188307,10,sqrt,4,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-11750.214156207294,-5244.1048130392865,-6408.419611601904,-7991.610834117404,-12204.535013116323,-8719.776885616444,2802.8551108093693,203
0.4934365749359131,0.01868350136949862,0.03043193817138672,0.006855320375215968,10,sqrt,4,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-12067.49597265048,-5198.518833289995,-6247.482532342507,-7856.925036404925,-12435.762559609579,-8761.236986859498,2975.3382620814928,212
0.31645851135253905,0.028984058860115642,0.009701919555664063,0.0019652403881289283,10,0.7,1,2,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 45}",-7606.700879939828,-4438.735875617712,-4081.754309941517,-4833.5618051363845,-7836.101900672673,-5759.3709542616225,1621.1746651694405,43
0.32073111534118653,0.004978647336630304,0.01285552978515625,0.001765599009144418,10,0.7,1,2,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-7436.638685157795,-4290.7462481647035,-3991.486530951842,-4723.729365189397,-7820.933567945364,-5652.706879481821,1634.6992805746654,21
0.6178956508636475,0.05457670944266548,0.018280744552612305,0.001313138378448423,10,0.7,1,2,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-7610.837208882162,-4038.78667221424,-3906.251919999683,-5033.082977393366,-7464.713736567722,-5610.734503011435,1621.580215473577,15
0.3053431510925293,0.03806314975918005,0.014831113815307616,0.007469179572440147,10,0.7,1,5,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 45}",-7360.201299616922,-4070.832150785026,-3768.8008769273724,-4897.438432440999,-7284.073557765204,-5476.269263507105,1551.9731430019885,2
0.2977797508239746,0.022394540337471503,0.012484359741210937,0.005337508172709269,10,0.7,1,5,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-7406.710146100641,-4039.5108293487538,-3758.2707481254047,-4894.692030905992,-7330.586167015628,-5485.9539842992845,1582.3179190795188,3
0.6043760299682617,0.012466389213778212,0.026374387741088866,0.005321947489371107,10,0.7,1,5,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-7504.450233521094,-4123.242016750765,-3807.6058443470292,-4969.005860187404,-7284.817655167355,-5537.82432199473,1564.4715851195385,5
0.23896374702453613,0.002850871855601052,0.00930328369140625,0.0018195381839907043,10,0.7,1,10,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 45}",-7847.366730518662,-4050.6925022776018,-4025.763817734288,-5182.216917596161,-8351.361856184494,-5891.480364862242,1857.3616370327138,69
0.2527634143829346,0.013357598438274618,0.009733152389526368,0.0011615018163643443,10,0.7,1,10,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-7866.844459423976,-3981.00463576251,-4031.541494749509,-5060.71551355613,-8415.64720613921,-5871.150661926267,1901.0983885522376,66
0.5755251884460449,0.017851341541373515,0.021832036972045898,0.0037662637404959924,10,0.7,1,10,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-7794.516762752121,-3972.7712226085982,-4077.1256220096175,-5099.038627864634,-7914.878890189133,-5771.666225084821,1746.1502681929194,47
0.2791589260101318,0.038415384553770394,0.012260723114013671,0.0029191980382188083,10,0.7,2,2,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 45}",-7164.95509837674,-3947.65308249642,-4084.0300785509166,-4945.656476291413,-8592.193970020073,-5746.897741147113,1830.354887333629,36
0.2608946800231934,0.003534547236788474,0.010310173034667969,0.0026740842385268027,10,0.7,2,2,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-7303.213788442132,-3797.468156106907,-4065.7137054751624,-5027.709541974635,-8511.230989813443,-5741.067236362456,1855.1212957365956,35
0.5631147861480713,0.012199889868149103,0.02007017135620117,0.002510544647403396,10,0.7,2,2,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-7481.098598511589,-3863.999404673273,-3961.2994454203767,-4798.065508267123,-8165.283227806458,-5653.949236935764,1813.6589469325709,22
0.2611834526062012,0.005058006535246924,0.010024690628051757,0.0006381287339585341,10,0.7,2,5,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 45}",-7627.825568742284,-3995.1932936373187,-4124.8260937174955,-5116.107525309165,-8048.260082773219,-5782.442512835897,1727.7339009999287,48
0.34788174629211427,0.022930030783696854,0.011970615386962891,0.0030761522883369255,10,0.7,2,5,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-7627.9668905352655,-3851.5578448260335,-4099.581221613438,-5073.59928165806,-8148.94829700577,-5760.330707127714,1792.5770080234122,45
0.5677362442016601,0.0829327119799086,0.036467790603637695,0.020049620960644023,10,0.7,2,5,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-7434.9387886259055,-3747.0804064745216,-3952.1706568434115,-4924.397364379919,-7787.8447214502585,-5569.286387554804,1717.7915903118046,9
0.30041942596435545,0.04967011291926341,0.009811830520629884,0.0007924354922390276,10,0.7,2,10,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 45}",-7856.367574356806,-4380.052604078209,-4024.5932598540458,-4851.8247661799805,-8593.327338925072,-5941.233108678823,1897.3111100969868,83
0.274967622756958,0.006222691536590974,0.011621665954589844,0.0015692038957809636,10,0.7,2,10,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-7795.736309527724,-4204.328072480447,-3934.0284409823057,-4768.361644352101,-8526.04532950952,-5845.6999593704195,1923.3377540336749,57
0.5542714118957519,0.027241954147726097,0.02260246276855469,0.0035367648345399033,10,0.7,2,10,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-7790.319563307268,-4041.274124072221,-3874.695171985511,-4725.421371209372,-7975.451631522073,-5681.432372419289,1820.8956571156114,25
0.2498218059539795,0.01574539947346575,0.008887195587158203,0.0006267523301159285,10,0.7,4,2,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45}",-7827.381085541445,-4309.839375313322,-3896.2210844269202,-4680.330386609442,-8846.36018873629,-5912.026424125484,2021.2099226411026,72
0.2654102802276611,0.0141198219109943,0.014551258087158203,0.00676233897304293,10,0.7,4,2,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-7906.303313747133,-4215.262365798964,-3915.1862962652585,-4827.378276080255,-8906.669261311368,-5954.159902640597,2048.3647260997377,84
0.8715400695800781,0.04427168620231242,0.03221726417541504,0.0044921913609377966,10,0.7,4,2,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-7869.715138830439,-4157.371345152364,-3940.6731505769326,-4945.405182810092,-8889.237746034387,-5960.480512680842,2028.9898060343187,98
0.3572721004486084,0.042430206427978574,0.012346601486206055,0.0013746369458581633,10,0.7,4,5,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 45}",-7827.381085541445,-4309.839375313322,-3896.2210844269202,-4680.330386609442,-8846.36018873629,-5912.026424125484,2021.2099226411026,72
0.3354278564453125,0.06520606135344181,0.011176633834838866,0.002561554396544582,10,0.7,4,5,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-7906.303313747133,-4215.262365798964,-3915.1862962652585,-4827.378276080255,-8906.669261311368,-5954.159902640597,2048.3647260997377,84
0.46559648513793944,0.05815750335325485,0.023246383666992186,0.007190612238703867,10,0.7,4,5,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-7869.715138830439,-4157.371345152364,-3940.6731505769326,-4945.405182810092,-8889.237746034387,-5960.480512680842,2028.9898060343187,98
0.2282083511352539,0.02717978603722611,0.010343790054321289,0.0026498384128621952,10,0.7,4,10,45,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 45}",-7821.541726374057,-4138.8960931863385,-4045.651779588071,-4708.868165982386,-8608.77147541338,-5864.745848108847,1948.4578812605287,65
0.22722439765930175,0.006721709182212582,0.010593366622924805,0.0018579213172547442,10,0.7,4,10,50,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-7810.118873770802,-4095.211690013151,-3971.010480938811,-4696.7928058717525,-8573.94484184842,-5829.4157384885875,1959.5710448887903,55
0.5449181079864502,0.07943404370278598,0.024051761627197264,0.00815089639270909,10,0.7,4,10,100,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-7794.240253791387,-4102.480319880467,-3906.7703654464985,-4652.359398053865,-8384.75030628466,-5768.120128691376,1920.1988006186914,46
0.2963742733001709,0.050189574589230755,0.012761306762695313,0.0019629770107740816,15,sqrt,1,2,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 45}",-9828.966047614414,-5088.749955010385,-5475.09729695565,-7187.610529155513,-9697.375312611772,-7455.559828269547,2012.6903084604182,109
0.2773311138153076,0.008747502521848185,0.014495420455932616,0.0012650640639905988,15,sqrt,1,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-9967.855639340403,-5054.5156311326655,-5632.021505642389,-6969.327310939851,-9888.909727118931,-7502.525962834848,2075.982668288817,110
0.48624472618103026,0.007262012004087564,0.021617937088012695,0.004254538358444653,15,sqrt,1,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-10373.380926400627,-4942.318670443947,-5893.597652425059,-6666.609447787189,-9854.358572151867,-7546.053053841737,2172.810158021111,111
0.20762429237365723,0.0063826268877118,0.010940170288085938,0.0018362254259159264,15,sqrt,1,5,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 45}",-10475.282882780895,-4886.239613458823,-6725.837968058751,-7445.050887915672,-9948.684872830589,-7896.219245008947,2073.5239088706544,122
0.3789193630218506,0.041828257408237604,0.030134820938110353,0.012271193578492686,15,sqrt,1,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-10603.595887576426,-4849.060401776484,-6679.40767105883,-7500.5423090398845,-9918.081424605802,-7910.137538811485,2113.7272304409985,123
0.5285028934478759,0.053804754160903315,0.026933956146240234,0.007480787086814683,15,sqrt,1,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-10777.506069506926,-4737.417092498369,-6339.623411195525,-6904.991149783607,-10448.664292389714,-7841.640403074828,2374.2556728501136,121
0.19260778427124023,0.028865966948968046,0.012709808349609376,0.006462993195884447,15,sqrt,1,10,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 45}",-11211.503615934922,-5102.935322925319,-6750.520959059925,-6944.546848438194,-11622.499089953271,-8326.401167262326,2606.596612211733,165
0.24382009506225585,0.029596104156551447,0.013695573806762696,0.006086636398361637,15,sqrt,1,10,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-11408.162492688432,-5064.598133171056,-6832.355721820712,-6942.466008702838,-11236.731416121742,-8296.862754500957,2559.2858294659,162
0.35766940116882323,0.004545923338716654,0.023510074615478514,0.006534879489037305,15,sqrt,1,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-11212.13219836891,-5110.736293149029,-6507.205712779638,-6878.262675002117,-11453.33769537065,-8232.334914934068,2600.308101458611,158
0.15845117568969727,0.011831508288723872,0.011631155014038086,0.0029206110179197183,15,sqrt,2,2,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 45}",-10670.313900080359,-5468.772685156726,-6001.395742312428,-7111.969255876951,-10901.655500595838,-8030.821416804461,2312.3823417071235,147
0.19047951698303223,0.00463835251839756,0.012319564819335938,0.0025774394713887375,15,sqrt,2,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-10850.759083024981,-5411.257477890066,-6029.431800512398,-6953.464912128293,-10902.42016624182,-8029.466687959512,2375.9836408156793,146
1.4512054920196533,0.7044350288477644,0.07785768508911133,0.03807349494905363,15,sqrt,2,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-10891.368737461697,-4968.0029825039255,-5891.706865677119,-6957.066142504183,-11180.552366934824,-7977.7394190163495,2576.7834892713086,135
0.9532176494598389,0.47976457145837625,0.030285167694091796,0.008606733336694865,15,sqrt,2,5,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 45}",-10719.876583826264,-4959.333403875889,-6258.158190457237,-6604.453891532263,-11594.482576083898,-8027.260929155111,2628.365766359043,144
0.2863010406494141,0.028499000922167672,0.015699100494384766,0.0034968827732607894,15,sqrt,2,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-10892.922052492591,-4956.842188105166,-6388.695690995524,-6511.3109131185165,-11421.968770813484,-8034.347923105056,2613.2843554739893,148
0.45631136894226076,0.018891061604250983,0.026405954360961915,0.004496231204049515,15,sqrt,2,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-10811.325004537777,-4688.542293011912,-6153.103363398016,-6546.437012118347,-11674.243323268427,-7974.730199266896,2752.818343326652,133
0.1796113967895508,0.007866032074278093,0.009492874145507812,0.0019187791683559958,15,sqrt,2,10,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 45}",-12552.709769183703,-5499.350469739176,-6308.5646105885235,-7257.677883652497,-11838.648570665777,-8691.390260765937,2923.611824516075,199
0.1663675308227539,0.0011339511758424155,0.011301898956298828,0.002318092791618855,15,sqrt,2,10,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-12350.694766109467,-5398.238109169311,-6660.511078484151,-7209.81971973888,-11665.192005507137,-8656.89113580179,2806.864013320454,194
0.3303344249725342,0.0097482957942481,0.016255950927734374,0.0008557880662319211,15,sqrt,2,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-12035.59177233999,-5332.606962394558,-6591.440371848414,-7167.561858930439,-11754.150696757411,-8576.270332454162,2775.290616437857,175
0.1503148078918457,0.00425800784848168,0.009210300445556641,0.0020328776128808834,15,sqrt,4,2,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45}",-11521.788245713456,-5514.730078524783,-6524.6578204439265,-7185.198597788953,-12460.324891088896,-8641.339926712004,2802.0709672722296,187
0.21820006370544434,0.02580358934308004,0.016714954376220705,0.0010080160637479176,15,sqrt,4,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-11784.658217526478,-5373.669829719709,-6722.277031782596,-6950.910573441634,-12244.043608053255,-8615.111852104734,2831.0600766956945,176
0.4091926574707031,0.04464783433868771,0.0189788818359375,0.000951163854798648,15,sqrt,4,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-12315.861723959391,-5497.999275315882,-6422.547605450005,-6928.886715931631,-12556.415225589264,-8744.342109249235,3050.0165114638476,206
0.15276532173156737,0.0025039109352499277,0.009328413009643554,0.0013947477373299254,15,sqrt,4,5,45,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 45}",-11521.788245713456,-5514.730078524783,-6524.6578204439265,-7185.198597788953,-12460.324891088896,-8641.339926712004,2802.0709672722296,187
0.1688164234161377,0.00283111477744349,0.009107160568237304,0.0011061127680933517,15,sqrt,4,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-11784.658217526478,-5373.669829719709,-6722.277031782596,-6950.910573441634,-12244.043608053255,-8615.111852104734,2831.0600766956945,176
